CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,Cluster_Name,PCA1,PCA2
13439,1396.385805,1.0,25.2,25.2,0.0,1920.24988,0.083333,0.083333,0.0,0.583333,19,1,2500,410.617369,503.627101,0.0,12,0,Low to Moderate Activity Customers,-1.6063773642197572,1.5776461009072045
13440,48.272361,0.727273,750.0,250.0,500.0,0.0,0.5,0.083333,0.333333,0.0,0,8,6500,912.949944,74.0589,0.0,12,0,Low to Moderate Activity Customers,-1.6909919999129743,-0.6938529665900162
13441,1440.568286,1.0,0.0,0.0,0.0,56.461898,0.0,0.0,0.0,0.166667,2,0,1500,474.645124,548.86868,0.0,12,0,Low to Moderate Activity Customers,-1.9628364145836266,0.9006926354222227
13442,7595.24699,1.0,1422.12,1196.98,225.14,4798.127161,0.75,0.333333,0.5,0.666667,14,23,10000,2283.468603,2631.254565,0.0,12,0,Low to Moderate Activity Customers,3.420506897533814,2.9819826343400564
13443,473.679359,1.0,2580.63,1608.74,971.89,0.0,1.0,1.0,0.833333,0.0,0,64,8500,2358.035548,263.453051,0.0,12,0,Low to Moderate Activity Customers,2.4970503655813916,-2.903709048193979
13444,3613.551586,1.0,2653.49,2033.01,620.48,3516.374364,0.833333,0.666667,0.5,0.666667,20,38,6500,868.565652,1183.572986,0.0,12,0,Low to Moderate Activity Customers,3.3340907280123337,-0.16437918146544328
13445,1.366727,0.545455,0.0,0.0,0.0,191.751369,0.0,0.0,0.0,0.083333,1,0,1200,594.099172,26.161818,0.166667,12,0,Low to Moderate Activity Customers,-3.002900129811832,-0.2739178129956405
13446,686.657879,1.0,2476.45,1624.5,851.95,253.273353,1.0,0.75,1.0,0.083333,1,35,4000,1600.734366,224.265608,0.083333,12,0,Low to Moderate Activity Customers,1.711668350698835,-2.4927427721747097
13447,6100.396015,1.0,0.0,0.0,0.0,5312.922403,0.0,0.0,0.0,0.666667,13,0,12000,1460.027383,1465.870504,0.0,12,0,Low to Moderate Activity Customers,-0.047964336666109775,3.19546025799025
13448,5926.922151,1.0,2325.75,2325.75,0.0,461.862131,0.5,0.5,0.0,0.25,3,25,13000,1489.518098,1644.757535,0.0,12,0,Low to Moderate Activity Customers,3.211981333284948,-0.2082980661515823
13449,1135.452712,1.0,374.94,0.0,374.94,1062.414129,1.0,0.0,0.888889,0.111111,2,9,1200,415.322291,678.223873,0.0,9,0,Low to Moderate Activity Customers,-1.3779695627540096,0.7952241051613969
13450,1502.972028,1.0,673.8,673.8,0.0,1187.524461,1.0,1.0,0.0,0.25,6,12,2400,2925.653927,361.356383,0.0,12,0,Low to Moderate Activity Customers,-0.09262105887305538,-0.4186191609551326
13451,1355.179528,1.0,0.0,0.0,0.0,119.945758,0.0,0.0,0.0,0.083333,2,0,1500,338.541279,348.388563,0.0,12,0,Low to Moderate Activity Customers,-2.1707106428688983,0.6377611278429361
13452,2962.757731,1.0,4398.65,300.0,4098.65,2483.768145,1.0,0.083333,1.0,0.333333,9,47,3000,7109.795209,5114.110493,0.083333,12,1,High Value Active Purchasers,8.750415439280196,3.4597097645607526
13453,1467.458994,0.909091,497.83,434.8,63.03,0.0,0.727273,0.545455,0.181818,0.0,0,14,1500,726.488879,856.508162,0.0,11,0,Low to Moderate Activity Customers,-0.778882003350142,0.31957771270449037
13454,1737.037252,1.0,2432.9,1800.0,632.9,0.0,1.0,0.083333,0.916667,0.0,0,19,5000,1500.221266,468.467422,0.0,12,0,Low to Moderate Activity Customers,1.4894958613014884,-1.773210904198124
13455,3866.85069,1.0,0.0,0.0,0.0,762.875848,0.0,0.0,0.0,0.181818,3,0,10000,708.94961,1392.546969,0.0,11,0,Low to Moderate Activity Customers,-0.8854079966913758,2.145005964471875
13456,1637.51006,1.0,0.0,0.0,0.0,6050.562566,0.0,0.0,0.0,0.666667,22,0,6500,5587.314274,437.988978,0.0,12,0,Low to Moderate Activity Customers,-0.3533021942009609,1.698017614198087
13457,2948.881234,1.0,840.48,510.0,330.48,411.828101,0.5,0.25,0.333333,0.166667,7,15,3000,1520.923579,1841.972209,0.0,12,0,Low to Moderate Activity Customers,0.8705410945611043,1.7523893426836543
13458,10.785694,0.444444,384.4,0.0,384.4,0.0,0.888889,0.0,0.777778,0.0,0,8,1500,655.428475,65.251585,0.333333,9,0,Low to Moderate Activity Customers,-2.634280005244453,-0.9082617214557045
13459,126.32794,0.909091,718.01,718.01,0.0,0.0,0.25,0.25,0.0,0.0,0,5,7500,1067.973689,157.340797,0.0,12,0,Low to Moderate Activity Customers,-1.2337147739363272,-0.708278134437093
13460,3862.125712,1.0,812.78,676.8,135.98,3217.292489,0.5,0.333333,0.25,0.583333,13,14,6000,803.736956,1738.467819,0.0,12,0,Low to Moderate Activity Customers,1.0432150354302772,2.246034975159433
13461,2105.898309,1.0,0.0,0.0,0.0,217.314696,0.0,0.0,0.0,0.333333,5,0,2250,569.815997,1031.776402,0.0,12,0,Low to Moderate Activity Customers,-1.418757871468556,1.6801561464013053
13462,4891.896666,1.0,915.81,0.0,915.81,1678.175594,0.583333,0.0,0.5,0.25,5,7,7500,1164.557472,1270.282758,0.0,12,0,Low to Moderate Activity Customers,0.2524314242138208,1.564417805052295
13463,1299.826045,1.0,599.74,524.5,75.24,160.70672,0.25,0.083333,0.166667,0.166667,2,5,1500,589.628198,489.936556,0.0,12,0,Low to Moderate Activity Customers,-1.1334137016153143,0.18035427452689928
13464,68.707804,1.0,774.91,774.91,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7500,1209.741424,169.985235,1.0,12,0,Low to Moderate Activity Customers,-0.4005500258909187,-2.402131262925578
13465,589.130175,1.0,1669.58,1060.58,609.0,0.0,0.75,0.583333,0.416667,0.0,0,17,3000,2883.911526,292.720686,0.0,12,0,Low to Moderate Activity Customers,0.646395021312711,-1.5445008007094063
13466,820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200,1178.247173,219.875876,0.0,12,0,Low to Moderate Activity Customers,-1.2237420032831006,-0.31642471054295657
13467,282.873015,1.0,484.49,305.0,179.49,0.0,0.666667,0.416667,0.416667,0.0,0,15,1000,341.883623,979.920602,0.083333,12,0,Low to Moderate Activity Customers,-0.7322682657953212,0.4616904292363827
13468,3367.300661,1.0,898.18,798.78,99.4,0.0,0.166667,0.166667,0.083333,0.0,0,7,6500,855.157235,1315.440072,0.0,12,0,Low to Moderate Activity Customers,0.22819809600292063,0.8385250172828693
13469,1299.092905,1.0,323.99,323.99,0.0,10614.20378,0.083333,0.083333,0.0,0.25,19,1,8500,2222.007132,1109.569412,0.0,12,0,Low to Moderate Activity Customers,0.2937593219596779,2.75025198178323
13470,93.358273,0.857143,1094.41,220.01,874.4,0.0,0.857143,0.142857,0.714286,0.0,0,16,1500,780.526454,102.598525,1.0,7,0,Low to Moderate Activity Customers,-1.1078934558613587,-2.184213291428635
13471,1872.458334,1.0,220.0,220.0,0.0,330.0146,0.083333,0.083333,0.0,0.166667,2,1,2000,716.568489,755.821363,0.0,12,0,Low to Moderate Activity Customers,-1.3549057564131894,0.9371589985600248
13472,11.78569,0.272727,69.9,69.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000,266.254303,116.316856,0.0,12,0,Low to Moderate Activity Customers,-3.2305352640769844,-0.20418933869830808
13473,1694.125362,1.0,437.52,172.6,264.92,0.0,0.916667,0.166667,0.916667,0.0,0,13,1800,797.134098,666.656548,0.0,12,0,Low to Moderate Activity Customers,-1.0110435186659177,0.3564850222815624
13474,62.986919,1.0,693.43,62.0,631.43,0.0,1.0,0.083333,0.916667,0.0,0,15,8500,593.0196,152.069656,1.0,12,0,Low to Moderate Activity Customers,-1.066272219419528,-1.7965903683525786
13475,4005.202539,1.0,1425.23,1208.45,216.78,2637.011333,1.0,1.0,0.416667,0.333333,6,46,5550,1607.054463,1061.281539,0.0,12,0,Low to Moderate Activity Customers,1.9649014799490885,-0.10815011795065499
13476,1887.939311,1.0,0.0,0.0,0.0,1535.271649,0.0,0.0,0.0,0.166667,3,0,6700,567.78086,406.932424,0.0,12,0,Low to Moderate Activity Customers,-1.8577767865497696,0.9092525536202387
13478,1003.774921,1.0,161.27,161.27,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,1200,257.638043,368.466873,0.0,12,0,Low to Moderate Activity Customers,-1.7756163818908073,0.20429827645252877
13479,877.354533,1.0,6954.28,6441.4,512.88,61.792952,1.0,1.0,1.0,0.083333,1,105,9000,7486.398825,236.319631,0.166667,12,1,High Value Active Purchasers,9.915825286639217,-8.32279395126367
13480,670.425221,1.0,349.0,0.0,349.0,0.0,0.166667,0.0,0.083333,0.0,0,2,1950,563.652253,218.138964,0.0,12,0,Low to Moderate Activity Customers,-1.9405593974562692,0.10477423402219455
13481,15.669963,0.714286,70.81,0.0,70.81,0.0,0.714286,0.0,0.571429,0.0,0,7,1500,16.385421,84.383546,0.333333,7,0,Low to Moderate Activity Customers,-2.8266493806564377,-0.5157295196863096
13482,892.102792,1.0,0.0,0.0,0.0,276.598043,0.0,0.0,0.0,0.416667,7,0,900,511.767875,321.440682,0.0,12,0,Low to Moderate Activity Customers,-2.119409998394137,0.8229320899846013
13483,1037.137052,1.0,549.0,549.0,0.0,882.773966,0.25,0.25,0.0,0.333333,5,3,4000,2521.277415,2480.872488,0.181818,12,0,Low to Moderate Activity Customers,1.1255133369134172,2.468666400518365
13484,3278.259894,1.0,1581.43,1296.74,284.69,0.0,0.583333,0.333333,0.5,0.0,0,41,8500,996.350965,1147.212494,0.0,12,0,Low to Moderate Activity Customers,1.5364658717228552,-0.3917665463941175
13485,930.286054,1.0,3039.16,439.16,2600.0,0.0,1.0,1.0,0.916667,0.0,0,26,2500,2991.900221,548.880214,0.083333,12,0,Low to Moderate Activity Customers,2.301368537180026,-2.079747520845263
13486,61.921514,0.181818,655.21,655.21,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500,116.093233,172.342232,0.0,12,0,Low to Moderate Activity Customers,-2.5303545610463267,-0.7603091797459194
13487,3765.693221,1.0,0.0,0.0,0.0,1700.400179,0.0,0.0,0.0,0.454545,8,0,4000,745.344919,2011.115424,0.0,11,0,Low to Moderate Activity Customers,-0.30588928080266675,3.261488902694998
13488,962.855497,0.909091,1839.69,1501.05,338.64,0.0,0.833333,0.25,0.583333,0.0,0,19,5000,1331.30538,247.588037,0.0,12,0,Low to Moderate Activity Customers,0.48392529547954166,-1.6932611115164624
13489,935.367518,0.818182,2186.22,1774.12,412.1,0.0,0.416667,0.333333,0.25,0.0,0,35,1700,3159.774947,291.825678,0.0,12,0,Low to Moderate Activity Customers,1.3675635560900241,-2.26706295995517
13490,2640.820976,0.9,1167.86,0.0,1167.86,3463.175221,0.8,0.0,0.7,0.6,15,13,8000,538.132963,641.479689,0.0,10,0,Low to Moderate Activity Customers,-0.17402446518913384,1.0491505028762989
13491,39.670161,1.0,319.92,0.0,319.92,0.0,1.0,0.0,1.0,0.0,0,12,10000,365.863745,176.935616,0.727273,12,0,Low to Moderate Activity Customers,-1.5684369108851048,-1.1048249082332369
13492,1158.783497,1.0,183.0,183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200,271.548882,355.227627,0.0,12,0,Low to Moderate Activity Customers,-1.884990257534033,0.28260409007810106
13493,1518.339584,1.0,1435.79,762.12,673.67,0.0,0.916667,0.333333,0.75,0.0,0,27,1500,1075.686261,1136.154471,0.0,12,0,Low to Moderate Activity Customers,0.8319365267454539,-0.06056201998989702
13494,2158.754686,1.0,0.0,0.0,0.0,3027.725404,0.0,0.0,0.0,0.5,7,0,9000,1392.104949,494.197293,0.0,12,0,Low to Moderate Activity Customers,-1.4149562856115883,1.3305337605399914
13495,6882.811896,1.0,2480.63,2038.24,442.39,1657.436894,0.916667,0.833333,0.583333,0.5,12,48,8500,1876.060624,2543.670089,0.0,12,0,Low to Moderate Activity Customers,4.792912332917258,1.0748824057705688
13496,132.353911,1.0,358.34,0.0,358.34,0.0,0.916667,0.0,0.833333,0.0,0,16,1500,85.938437,149.203101,0.0,12,0,Low to Moderate Activity Customers,-1.851889271692101,-0.16488069797877652
13497,3732.224017,1.0,0.0,0.0,0.0,2167.305318,0.0,0.0,0.0,0.833333,23,0,4500,1086.72505,1535.949295,0.0,12,0,Low to Moderate Activity Customers,-0.4055124562224175,3.2032062992618853
13498,1089.475719,1.0,0.0,0.0,0.0,287.364895,0.0,0.0,0.0,0.083333,1,0,3000,373.306733,231.573591,0.0,12,0,Low to Moderate Activity Customers,-2.25936661747222,0.46072862266022685
13499,434.71366,1.0,1971.57,450.94,1520.63,0.0,0.583333,0.25,0.5,0.0,0,24,6700,616.189722,223.258848,0.0,12,0,Low to Moderate Activity Customers,0.2504780940884832,-1.332803450271479
13500,246.688528,0.909091,297.96,0.0,297.96,0.0,0.916667,0.0,0.916667,0.0,0,11,1000,1333.301174,221.51113,0.0,12,0,Low to Moderate Activity Customers,-1.7806266216681719,-0.12792038101782516
13501,8161.84873,1.0,5519.0,4986.43,532.57,0.0,1.0,1.0,0.583333,0.0,0,91,9000,3723.833142,4650.41017,0.0,12,1,High Value Active Purchasers,11.378160687337152,-0.3940159090880881
13502,35.276551,1.0,22.48,22.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500,68.205028,200.03439,0.0,12,0,Low to Moderate Activity Customers,-2.298806736894159,0.23351705744547208
13503,87.908147,0.545455,895.11,895.11,0.0,0.0,0.25,0.25,0.0,0.0,0,5,16500,1082.659906,103.425559,0.0,12,0,Low to Moderate Activity Customers,-1.3537115704941443,-1.1273438928154484
13504,215.993595,1.0,835.71,0.0,835.71,0.0,1.0,0.0,0.916667,0.0,0,28,5500,794.991453,178.248506,0.0,12,0,Low to Moderate Activity Customers,-0.9907846605110885,-0.5824247371766762
13505,3333.963106,1.0,934.07,841.07,93.0,0.0,0.916667,0.916667,0.416667,0.0,0,19,11500,867.272423,935.819727,0.0,12,0,Low to Moderate Activity Customers,0.49717089626386746,-0.10557367613590951
13506,6071.895277,1.0,204.8,0.0,204.8,4283.656363,0.75,0.0,0.75,0.833333,13,9,7000,1892.355319,1653.92317,0.0,12,0,Low to Moderate Activity Customers,0.45656460969835577,3.087712305398505
13507,63.169044,1.0,806.71,806.71,0.0,0.0,1.0,1.0,0.0,0.0,0,14,7500,705.485115,148.199188,0.181818,12,0,Low to Moderate Activity Customers,-0.6334932953993058,-1.3509957168327358
13508,1326.334307,1.0,2484.76,374.18,2110.58,0.0,1.0,0.25,1.0,0.0,0,39,7500,400.178807,367.804459,0.0,12,0,Low to Moderate Activity Customers,1.1167078297550457,-1.5252956538025335
13509,1088.996599,1.0,0.0,0.0,0.0,2475.856774,0.0,0.0,0.0,0.75,10,0,2500,170.234238,214.292795,0.0,8,0,Low to Moderate Activity Customers,-2.221484476791728,1.1645558926048132
13510,4146.601225,1.0,521.32,200.0,321.32,2054.006911,0.666667,0.083333,0.666667,0.416667,8,9,5000,1147.148308,1070.072907,0.0,12,0,Low to Moderate Activity Customers,-0.1785898447443368,1.5409329544977506
13511,2240.079824,1.0,0.0,0.0,0.0,7955.964618,0.0,0.0,0.0,0.333333,8,0,3000,8064.891702,883.416435,0.166667,12,0,Low to Moderate Activity Customers,0.5047110255895799,1.6034327954235559
13512,440.263759,1.0,891.66,891.66,0.0,0.0,0.25,0.25,0.0,0.0,0,3,7500,619.251006,188.075723,0.0,12,0,Low to Moderate Activity Customers,-0.9744318149255283,-0.7307296505298937
13513,642.939211,0.545455,0.0,0.0,0.0,1936.701702,0.0,0.0,0.0,0.166667,5,0,1950,3997.53568,308.839052,0.25,12,0,Low to Moderate Activity Customers,-1.861673222664259,0.04807943314507805
13514,67.515739,0.909091,640.48,640.48,0.0,0.0,0.75,0.75,0.0,0.0,0,12,500,531.228483,162.317727,0.090909,12,0,Low to Moderate Activity Customers,-1.2282980096046605,-0.9349994711755742
13515,625.292621,1.0,1215.64,1215.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500,297.914805,525.056459,0.0,12,0,Low to Moderate Activity Customers,-0.48541240281807974,-0.48457407255692336
13516,25.766006,1.0,290.0,0.0,290.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500,262.366918,170.710461,1.0,12,0,Low to Moderate Activity Customers,-1.6943388123956042,-1.416831216243377
13517,3197.652201,1.0,0.0,0.0,0.0,4179.249342,0.0,0.0,0.0,0.166667,2,0,5000,6103.93835,759.570108,0.083333,12,0,Low to Moderate Activity Customers,-0.23336882850809793,1.1216720883190225
13518,39.432667,1.0,442.76,0.0,442.76,0.0,1.0,0.0,1.0,0.0,0,13,2100,482.712777,130.29661,0.714286,12,0,Low to Moderate Activity Customers,-1.580014510177072,-1.205291754732729
13519,2651.966491,1.0,0.0,0.0,0.0,1680.241238,0.0,0.0,0.0,0.25,5,0,3000,771.905711,778.739379,0.0,12,0,Low to Moderate Activity Customers,-1.4672867582855056,1.5064839746779541
13520,186.130209,0.636364,2546.94,1136.36,1410.58,0.0,0.666667,0.333333,0.583333,0.0,0,15,12000,4633.517467,216.399562,1.0,12,0,Low to Moderate Activity Customers,1.5608427491765757,-3.7284813638586702
13521,669.973636,0.545455,0.0,0.0,0.0,1479.440572,0.0,0.0,0.0,0.166667,3,0,3000,1616.215963,121.550312,0.0,12,0,Low to Moderate Activity Customers,-2.5815367567416025,0.23193431344924506
13522,25.897329,1.0,299.65,299.65,0.0,0.0,1.0,1.0,0.0,0.0,0,12,9000,261.779201,163.208033,0.818182,12,0,Low to Moderate Activity Customers,-1.2195299362339596,-1.6382592718079887
13523,1243.734425,1.0,0.0,0.0,0.0,306.3199,0.0,0.0,0.0,0.166667,3,0,1500,635.639502,342.273932,0.0,12,0,Low to Moderate Activity Customers,-2.0982694715015486,0.6730823843274218
13524,1965.881663,1.0,3782.09,2450.0,1332.09,0.0,0.833333,0.083333,0.666667,0.0,0,11,1800,3988.944816,2687.313856,0.083333,12,0,Low to Moderate Activity Customers,5.260132587937834,-0.1942847807350197
13525,140.715619,0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0,12,2500,1140.945539,134.478322,0.222222,9,0,Low to Moderate Activity Customers,-0.7810339579382208,-1.2305171131693744
13526,31.285608,0.636364,1013.0,0.0,1013.0,0.0,0.583333,0.0,0.416667,0.0,0,7,4500,1486.232552,43.611906,0.0,12,0,Low to Moderate Activity Customers,-1.620639706289063,-0.8218551656139619
13527,115.593266,0.818182,46.3,0.0,46.3,378.517888,0.083333,0.0,0.083333,0.083333,1,1,7500,450.775587,93.858687,0.0,12,0,Low to Moderate Activity Customers,-2.501747170183989,0.1145801399184429
13528,1055.613983,1.0,0.0,0.0,0.0,378.769414,0.0,0.0,0.0,0.333333,4,0,1200,1328.486686,267.70904,0.083333,12,0,Low to Moderate Activity Customers,-2.002434296227713,0.48784009566906095
13529,874.800721,0.909091,0.0,0.0,0.0,557.540201,0.0,0.0,0.0,0.166667,2,0,1700,1915.107195,200.032263,0.090909,12,0,Low to Moderate Activity Customers,-2.074867561191876,0.21348943466302045
13530,14.9447,0.636364,381.5,0.0,381.5,0.0,0.583333,0.0,0.583333,0.0,0,7,3000,602.003541,124.074597,0.666667,12,0,Low to Moderate Activity Customers,-2.1796249319281866,-1.1838527098371934
13531,118.463635,0.818182,1572.67,1572.67,0.0,0.0,0.583333,0.583333,0.0,0.0,0,14,5000,1838.425899,131.342387,0.8,12,0,Low to Moderate Activity Customers,0.27867724352607737,-2.932371318847218
13532,551.175183,1.0,1711.11,537.42,1173.69,0.0,1.0,0.416667,1.0,0.0,0,51,4000,1581.285232,189.328101,0.0,12,0,Low to Moderate Activity Customers,0.6558456147134544,-1.678366786979885
13533,144.080651,1.0,1526.54,1005.69,520.85,0.0,0.75,0.25,0.5,0.0,0,20,3000,0.0,312.343947,0.0,12,0,Low to Moderate Activity Customers,-0.1442969337066422,-1.121451822457721
13534,673.930629,1.0,689.93,0.0,689.93,916.447583,0.833333,0.0,0.75,0.083333,2,14,1800,1603.66063,204.556137,0.0,12,0,Low to Moderate Activity Customers,-1.1120300487325658,-0.17237958566428607
13535,122.062129,1.0,924.69,422.0,502.69,0.0,0.5,0.083333,0.416667,0.0,0,11,6300,789.33314,164.279979,0.363636,12,0,Low to Moderate Activity Customers,-0.9551358127099783,-1.1398956474810842
13536,72.033516,1.0,837.43,39.0,798.43,0.0,1.0,0.083333,1.0,0.0,0,22,2500,948.576582,169.887225,0.583333,12,0,Low to Moderate Activity Customers,-0.9321552832449697,-1.367634458075525
13537,4350.643699,0.9,1021.19,441.55,579.64,11220.76636,0.8,0.1,0.7,0.5,20,20,6000,7137.368582,1661.123436,0.125,10,0,Low to Moderate Activity Customers,2.81220596054947,2.4870145795787084
13538,1413.006634,1.0,1678.69,1528.69,150.0,392.356874,0.5,0.166667,0.333333,0.083333,1,8,1800,2308.456562,510.627017,0.083333,12,0,Low to Moderate Activity Customers,0.694711555433736,-1.1547618401098083
13539,1253.764799,1.0,666.98,666.98,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,2400,3038.416025,1276.724682,0.083333,12,0,Low to Moderate Activity Customers,0.5471237324420997,0.27028172317958443
13540,260.636327,1.0,673.28,673.28,0.0,477.616267,0.583333,0.583333,0.0,0.25,6,29,300,1150.334467,435.025577,0.272727,12,0,Low to Moderate Activity Customers,-0.37489157262716355,-0.6753342059982865
13541,87.296391,0.636364,897.56,897.56,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,4000,880.271979,113.623443,0.2,12,0,Low to Moderate Activity Customers,-1.3238930192170242,-1.3663516366281774
13542,2024.488164,1.0,0.0,0.0,0.0,1374.874243,0.0,0.0,0.0,0.083333,1,0,3000,3398.082374,678.700673,0.083333,12,0,Low to Moderate Activity Customers,-1.1295524477605716,0.8296743207560993
13543,52.485431,1.0,1476.02,644.07,831.95,0.0,1.0,0.833333,1.0,0.0,0,41,7000,1149.01904,97.339489,0.454545,12,0,Low to Moderate Activity Customers,0.41874198806776186,-2.353920440809975
13544,11.736675,1.0,119.28,0.0,119.28,0.0,1.0,0.0,1.0,0.0,0,12,1700,115.257036,92.166894,0.444444,12,0,Low to Moderate Activity Customers,-2.0716535811427375,-0.6753799339874116
13545,3242.285167,1.0,0.0,0.0,0.0,2732.692813,0.0,0.0,0.0,0.916667,28,0,6000,766.465991,1225.221287,0.0,12,0,Low to Moderate Activity Customers,-0.6552994388029809,3.034868703474994
13546,1716.340133,1.0,184.23,0.0,184.23,0.0,1.0,0.0,1.0,0.0,0,13,1700,510.451516,833.346049,0.0,12,0,Low to Moderate Activity Customers,-1.2654708074337868,0.852085654106983
13547,919.85102,1.0,0.0,0.0,0.0,1483.168185,0.0,0.0,0.0,0.25,3,0,2000,2087.8452,338.75698,0.083333,12,0,Low to Moderate Activity Customers,-1.7303649602447804,0.5767591164663387
13548,634.088475,0.75,2194.29,2065.25,129.04,0.0,0.75,0.625,0.375,0.0,0,14,10000,408.701268,201.735817,0.2,8,0,Low to Moderate Activity Customers,0.5722846551014265,-2.513718234526047
13549,1337.229284,1.0,6661.25,5805.5,855.75,0.0,1.0,1.0,0.5,0.0,0,108,1700,5936.298921,554.610686,0.0,12,1,High Value Active Purchasers,9.284205067944944,-7.167718882994665
13550,1700.502651,1.0,0.0,0.0,0.0,257.198087,0.0,0.0,0.0,0.083333,1,0,2500,819.6874,428.628715,0.0,12,0,Low to Moderate Activity Customers,-1.9717878275297527,0.699653370723553
13551,433.436164,1.0,2552.55,626.51,1926.04,0.0,1.0,1.0,0.916667,0.0,0,28,5000,2828.817452,184.724863,0.0,12,0,Low to Moderate Activity Customers,1.5764849611152265,-2.273287155069042
13552,193.103834,1.0,246.56,246.56,0.0,0.0,0.25,0.25,0.0,0.0,0,3,600,3540.713522,1987.489882,0.083333,12,0,Low to Moderate Activity Customers,0.25558433728778973,1.8238732174784793
13553,58.924277,1.0,449.4,0.0,449.4,0.0,1.0,0.0,1.0,0.0,0,12,2000,420.654043,176.280895,0.545455,12,0,Low to Moderate Activity Customers,-1.5987252485562422,-0.9108596826782616
13554,1995.332004,1.0,0.0,0.0,0.0,209.970707,0.0,0.0,0.0,0.416667,5,0,2000,510.542442,923.312273,0.0,12,0,Low to Moderate Activity Customers,-1.5327746679314616,1.5675472402369008
13555,2075.637866,0.454545,0.0,0.0,0.0,4573.876388,0.0,0.0,0.0,0.083333,1,0,7500,1146.220278,1448.097316,0.0,12,0,Low to Moderate Activity Customers,-1.2880785064895224,2.2238024926985656
13556,0.0,0.0,125.37,0.0,125.37,0.0,1.0,0.0,1.0,0.0,0,7,1500,0.0,312.343947,0.0,7,0,Low to Moderate Activity Customers,-3.4794791001817558,-0.12701132106042862
13557,1199.490675,1.0,2093.55,1727.08,366.47,0.0,1.0,0.916667,0.333333,0.0,0,35,4000,2833.409817,344.952165,0.083333,12,0,Low to Moderate Activity Customers,1.7622242950940514,-2.3588618158585875
13558,3576.905009,1.0,0.0,0.0,0.0,2224.867516,0.0,0.0,0.0,0.333333,8,0,4000,755.884496,1212.323241,0.0,12,0,Low to Moderate Activity Customers,-0.9481562019617854,2.2627555044845185
13559,1034.253025,1.0,144.0,0.0,144.0,365.613498,1.0,0.0,1.0,0.083333,3,12,1000,373.833477,658.796594,0.0,12,0,Low to Moderate Activity Customers,-1.4906528716262724,0.7933925643216668
13560,31.934855,1.0,533.52,0.0,533.52,0.0,1.0,0.0,1.0,0.0,0,20,10000,586.42543,166.592076,1.0,12,0,Low to Moderate Activity Customers,-1.15542431528519,-1.6929111262774659
13561,1523.552696,1.0,1810.0,1810.0,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1850,368.561315,390.858281,0.0,10,0,Low to Moderate Activity Customers,0.13629407657904613,-1.1869733897179715
13562,55.805523,1.0,1343.88,0.0,1343.88,0.0,1.0,0.0,1.0,0.0,0,24,5700,1278.431749,177.351498,1.0,12,0,Low to Moderate Activity Customers,-0.2571641363994408,-2.2076289105359956
13563,84.537586,0.909091,547.54,157.54,390.0,0.0,0.583333,0.083333,0.416667,0.0,0,7,6000,657.978173,161.430668,0.111111,12,0,Low to Moderate Activity Customers,-1.6545836737357849,-0.4813264117768294
13564,2271.936696,1.0,2386.88,173.26,2213.62,0.0,1.0,0.083333,1.0,0.0,0,40,5000,917.290601,1633.568519,0.0,12,0,Low to Moderate Activity Customers,2.148182694317355,0.2648718870188759
13565,2178.733642,1.0,0.0,0.0,0.0,988.704211,0.0,0.0,0.0,0.1,1,0,3000,642.035001,579.522074,0.0,10,0,Low to Moderate Activity Customers,-1.8726094961539508,1.0214220137103165
13566,348.813275,1.0,0.0,0.0,0.0,27.740449,0.0,0.0,0.0,0.083333,1,0,150,804.063354,3727.643932,0.083333,12,0,Low to Moderate Activity Customers,0.8152425278958437,4.669348763955318
13567,2499.228939,1.0,217.37,0.0,217.37,5197.145458,0.833333,0.0,0.666667,0.5,3,11,10000,360.742975,372.143566,0.0,6,0,Low to Moderate Activity Customers,-1.406964208326757,1.1482943737452787
13568,20.661831,0.454545,298.8,0.0,298.8,0.0,0.416667,0.0,0.333333,0.0,0,5,5000,529.767238,128.122144,1.0,12,0,Low to Moderate Activity Customers,-2.4275621889592482,-1.6132229184210118
